NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
050902,Saguenay,QC,"2885 Berthier (Arvida), Jonquiere",48.43389,-71.18454,93,1HR,0,107.1,4.2,5.8,5.2,12.8,4.3,6.8,5.1,5.5,3.3,5.8,5.2,4.6,5.7,12.02983038
054401,Saint-Anicet,QC,1128 De La Guerre,45.120624,-74.2896,50,1HR,0,19.1,0.4,0.3,0.3,0.4,0.2,,0,0,0.1,0.1,0.1,0.6,0.2,0.784187038
055702,Lévis,QC,200 Rue Des Commandeurs,46.806029,-71.167506,106,1HR,0,16.4,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.2,0.405527669
060104,Ottawa,ON,Rideau & Wurtemburg,45.43433,-75.676,68,1HR,0.2,1.6,0.3,0.4,0.4,,,,,,,,,,,
060204,Windsor,ON,467 University Ave. West,42.315778,-83.043667,176,1HR,0,19.5,0.1,0.4,0.4,0.8,0.8,0.5,0.4,0.4,0.4,0.3,0.5,0.4,0.4,0.936882408
060211,Windsor,ON,College & South St. / 928 South St.,42.292889,-83.073139,180,1HR,0,22.1,0.4,0.6,0.6,1,0.6,0.4,0.4,0.4,0.2,0.4,0.6,0.5,0.5,1.229409911
060430,Toronto,ON,125 Resources Road,43.709444,-79.5435,141,1HR,-0.1,6.6,0.2,0.4,0.3,0.3,0.3,0.2,0.1,0.1,0.1,,,0,,
060438,Toronto,ON,401w - 125 Resources Rd.,43.711106,-79.543425,139,1HR,0,6,0.2,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.230266151
060440,Toronto,ON,4905 Dufferin Street,43.78042,-79.46752,,1HR,0,5.7,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.27084928
060512,Hamilton,ON,Elgin & Kelly,43.25778,-79.86167,90,1HR,0,111.1,1,1,2.2,5.6,8.3,7.1,2.7,3.5,3.9,1.9,1.3,1.7,3.4,7.922921706
060521,Hamilton,ON,250 Fennell Ave W.,43.24132,-79.88941,195,1HR,0,74.4,1.1,0.9,2.5,5.1,6.6,6.1,1.8,2.5,2.4,1.1,0.6,1.9,2.7,6.035844692
060610,Sudbury,ON,Applegrove St. / Birch St.,46.49194,-81.00311,271,1HR,0,75,1.4,1,1,1,0.9,0.8,0.7,1.1,1.4,0.4,1,1.5,1,3.318706171
060709,Sault Ste. Marie,ON,"443 Northern Ave., Sault College",46.53319,-84.30992,244,1HR,0,33.1,0.8,1,0.8,,0.6,0.3,0.4,0.1,0.1,0,0.4,0.3,0.4,1.393263494
061007,Sarnia,ON,1300 Tashmoo Ave./ Lasalle Line,42.912545,-82.416816,180,1HR,0,147.7,1,1,2.2,1.1,5.2,2.7,1.1,1.2,0.9,1,,0.8,1.7,5.559400708
061009,Sarnia,ON,700 Christina St. N.,42.990263,-82.395341,182,1HR,0,71.9,0.8,2.2,1.7,1.5,1,0.6,1.3,0.9,0.8,1.8,3,0.9,1.4,4.548926314
062601,Simcoe,ON,Experimental Farm,42.85685,-80.26964,236,1HR,0,13.9,0.1,0.1,0.2,0.5,0.8,0.2,0,0.1,0.1,0.1,0.3,0.6,0.3,0.562199345
067001,Milton,ON,1120 Main St East,43.52965,-79.862449,206,1HR,0.1,12.3,0.3,0.5,0.4,0.7,0.6,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.4,0.508362386
070301,Flin Flon,MB,143 Main Street,54.76852036,-101.8774719,339,1HR,0,3.7,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.150556412
080111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,1HR,0,28.9,0.9,0.6,0.6,0.4,0.5,0.4,0.4,0.3,0.4,0.2,0.2,0.2,0.4,0.977589104
080211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,1HR,0,1.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.070466334
080402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,1HR,0,2.9,0.2,0.2,0.2,0.1,0.1,0.1,0,0,0.1,0.1,0,0.1,0.1,0.114789517
080502,Estevan,SK,528 1a Street,49.13235,-102.98499,563,1HR,0,100.7,1.2,1,2,1,0.7,1.2,1.1,1.2,0.8,0.7,0.8,1.4,1.1,4.005879149
081001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,1HR,0,4.6,0.2,0.2,0.3,0.2,0.4,0.4,0.7,0.1,0.2,0.2,0.2,0.2,0.3,0.326405138
082002,Buffalo Narrows,SK,Buffalo Narrows Forest Protection Base,55.834566,-108.403332,425,1HR,0,4.6,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.259138014
090121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,1HR,0,40,0.8,0.8,1.1,0.5,1.2,1.3,1.4,1.1,0.6,0.6,0.8,0.5,0.9,2.261717265
090133,Edmonton,AB,13915 115 Avenue Nw,53.564411,-113.562583,670,1HR,0,42.7,0.6,0.6,0.6,0.2,0.4,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.3,1.037969939
090134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,709,1HR,0,81,1.5,1.5,1.2,0.7,0.6,2,1.6,1.7,0.9,2.2,1.6,0.8,1.3,3.677510931
090135,Ardrossan,AB,3 Avenue,53.554691,-113.144905,707,1HR,0,32.9,1.4,1,0.7,0.5,0.3,0.5,0.5,0.7,0.5,0.5,1.3,0.7,0.7,1.857792431
090136,St. Albert,AB,37 Sunset Blvd,53.626908,-113.611883,681,1HR,0,31.4,0.2,0.3,0.5,0.1,0.4,0.1,0.3,0.7,0.4,0.3,0.3,0.2,0.3,0.874302382
090141,Edmonton,AB,11313 - 61 Avenue Nw,53.4978,-113.527,671,1HR,0,28,0.3,0.5,0.4,0.2,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,1.079484661
090229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,1HR,0,7.6,0.4,0.3,0.4,0.2,0.3,0.2,0.3,0.4,0.2,0.2,0.4,0.3,0.3,0.390687388
090302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,1HR,0,6.4,0.2,0.3,0.3,0.2,0.5,0.3,0.3,0.6,0.3,0.1,0.1,0.1,0.3,0.407753312
090304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,1HR,0,14.3,0.7,0.8,0.7,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.5,0.53841679
090402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,1HR,0,3.4,0.1,0.2,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.144921186
090502,Lethbridge,AB,28 Street & 12 Avenue N.,49.71621,-112.8006,918,1HR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066084933
090601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,1HR,0,28.5,0.2,0.4,0.5,0.1,0.3,0.4,0.1,0.1,0.2,0.3,0.1,0.1,0.2,1.173334719
090603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622,-113.19994,620,1HR,0,33.9,0.9,0.9,1.5,0.4,0.5,0.5,0.3,0.7,0.4,0.4,0.3,0.3,0.6,1.817741054
090607,Gibbons,AB,Behind 4807 50 Ave,53.827241,-113.327174,673,1HR,0,45.1,0.7,0.9,1,0.4,0.8,0.8,0.7,0.8,0.3,0.6,0.5,0.4,0.7,1.342114651
090608,Redwater,AB,4704-49 Ave,53.95183,-113.105857,627,1HR,0,31.3,0.6,0.7,0.9,0.6,1,0.9,0.6,0.4,0.4,0.6,0.4,0.5,0.6,1.364117864
090609,Bruderheim,AB,5321 48 Street,53.805629,-112.925851,630,1HR,0,27.2,1.1,1.2,0.6,0.3,0.3,0.6,0.6,0.6,0.6,0.5,0.9,0.8,0.7,1.500697807
090701,Fort Mcmurray,AB,Macdonald Dr.,56.73341,-111.39047,260,1HR,0,35.9,0.4,1.8,1.4,0.7,0.4,0.5,0.4,0.4,0.2,0.3,0.2,0.4,0.6,1.623865526
090702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,1HR,0,41.6,0.7,2.4,1.8,0.7,0.5,0.7,0.8,0.6,0.3,0.5,0.3,0.6,0.8,2.172042611
090801,Fort Mckay,AB,Main Street,57.18941,-111.6405,268,1HR,0,77.5,1,1.3,1.9,1.4,1.8,1.3,0.6,0.8,1.1,1.1,0.5,0.9,1.1,3.12172515
090802,Fort Mckay,AB,Lower Camp,57.02681,-111.5007,247,1HR,0,238.7,2.2,2.5,1.4,2.2,6.5,2.3,2.2,2.1,4.6,3.1,2.2,2.2,2.8,10.38825227
090805,Fort Mckay,AB,Buffalo Viewpoint,56.99647,-111.59295,336,1HR,0,127.3,0.4,1.7,1.1,0.8,1.3,1.5,1.3,0.4,0.4,0.4,0.5,0.3,0.8,3.643457481
090806,Fort Mckay,AB,4-13-094-11 W4,57.1492,-111.6424,342,1HR,0,51.3,1,1.2,2.1,1.7,2.2,1.9,1,1.1,1.3,1.5,0.7,0.8,1.4,3.212199412
090807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,1HR,0,46.4,1.8,1.1,0.4,0.4,0.5,0.6,0.4,1,1.4,0.3,1.2,3.1,1,2.820579414
090808,Conklin,AB,1-33-076-08 W4,55.621408,-111.17269,673,1HR,0,18.5,0.4,0.9,0.7,0.4,0.4,0.3,0.3,0.2,0.3,0.2,0.2,0.5,0.4,0.731101389
090809,Conklin,AB,Father Mercredis Trail,55.632331,-111.078872,562,1HR,0,11.2,0.4,0.8,0.5,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.600512585
091101,Elk Island,AB,National Park,53.68238,-112.86812,714,1HR,0,48.2,0.6,0.7,0.6,0.2,0.2,0.7,0.3,0.5,0.2,0.5,0.5,0.4,0.5,1.305264657
091501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,1HR,0,20,1.5,1.3,1.3,0.6,0.7,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.7,1.309197526
091601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,1HR,0,4.8,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.269162483
091701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,1HR,0,5.7,0.1,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0.238107401
091801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,1HR,0,9.1,0.6,0.2,0.3,0.1,0.3,0.2,0.2,0.3,0.6,0.3,0.3,0.7,0.3,0.770438558
091901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,1HR,0,41.9,0.6,0.8,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.7,0.818042557
092001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,1HR,0,25.2,0.7,0.4,0.7,0.3,0.4,0.5,0.4,0.4,0.5,0.6,0.6,0.6,0.5,1.061099755
092202,Lamont,AB,4848 49 Street (Behind),53.75733,-112.778,652,1HR,0,31.7,1.4,1.1,0.8,0.3,0.2,0.8,0.5,0.7,0.7,0.5,1.2,1.1,0.8,1.594793338
092601,Breton,AB,Hwy 20,53.0903,-114.46061,900,1HR,0,17.5,0.2,0.3,0.5,0.1,0.5,0.4,0.6,0.4,0.3,0.1,0.1,0.1,0.3,0.597009899
092801,Drayton Valley,AB,48 Ave,53.220024,-114.984207,858,1HR,0,32.2,0.3,0.5,0.3,0.1,0.2,0.3,0.3,0.1,0.1,0.2,0.3,0.2,0.2,0.746827647
092901,Edson,AB,7 Ave,53.593771,-116.395822,894,1HR,0,9.6,0.5,0.5,0.4,0.1,0.1,0.2,0.1,0.2,0.2,0.3,0.4,0.5,0.3,0.665366717
093005,Grande Prairie,AB,705032 Range Rd 60,55.10224,-118.77256,660,1HR,0,29.6,0.6,0.4,0.8,0.5,0.6,0.5,0.5,0.3,0.5,0.6,0.4,0.3,0.5,1.050419267
093101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,1HR,0,48.1,0.8,0.7,0.5,0.5,0.3,0.4,0.6,0.6,0.4,0.4,0.3,0.2,0.5,1.648490943
093202,Hinton,AB,Private Road,53.427301,-117.544067,1215,1HR,0,11.4,0.4,0.9,0.3,0.3,0.3,0.2,0.5,0.4,0.7,0.5,0.7,0.8,0.5,0.931876237
093205,Hinton,AB,134 Seabolt Drive,53.392757,-117.584645,1076,1HR,0,9.2,0.1,0.2,0.2,0.1,0.2,0.1,0.3,0.2,0.2,0.2,0.1,0.1,0.2,0.344351638
093801,Warbug,AB,Range Road 34,53.53,-114.6361,753,1HR,0,27.1,0.4,0.5,0.7,0.4,0.5,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.3,0.890299837
093901,Thorsby,AB,Range Road 35,53.633,-114.4199,774,1HR,0,26.8,0.6,0.9,0.5,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.3,0.78861898
094001,Debolt,AB,Goodwin Road,55.402658,-118.280945,638,1HR,0,34.9,0.7,0.4,0.6,0.2,0.2,0.3,0.3,0.3,0.2,0.4,0.3,0.3,0.3,0.7535806
094202,Sunnybrook,AB,Township Road 514 & Range Road 33a,53.4243,-114.3749,684,1HR,0,45.6,0.3,0.5,0.3,0.3,0.6,0.4,0.3,0.2,0.3,0.2,0.2,0.1,0.3,1.344358227
094301,Cold Lake,AB,15 Ave,54.414014,-110.232939,556,1HR,0,4,0.2,0.4,0.2,0,0.1,0.1,0.1,0,0,0,0.1,0,0.1,0.330943397
094401,St Lina,AB,North Of Township Road 604 On Ab-867,54.2165,-111.5026,679,1HR,0,7,0.3,0.5,0.3,0,0.1,0.1,0,0,0.1,0,0.1,0.2,0.1,0.445393688
094601,Anzac,AB,264 Stony Mountain Rd.,56.44928,-111.03722,497,1HR,0,31.4,0.7,1.7,1.2,1.2,0.5,0.5,0.5,0.3,0.5,0.4,0.4,0.8,0.7,1.579907198
094701,Janvier,AB,Teed Avenue And Nokohoo Road,55.903242,-110.749744,471,1HR,0,7.9,0.4,0.7,0.5,0.3,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.3,0.568499288
100110,Metro Vancouver - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,1HR,0,11.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.2,0.1,0.3,0.399446224
100111,Metro Vancouver - Port Moody,BC,Moody Street & Esplanade Avenue,49.280893,-122.849291,6,1HR,0,21.7,0.1,0.1,0.3,0.2,0.5,0.4,0.5,0.7,0.5,0.3,0.2,0.1,0.3,0.747986597
100112,Metro Vancouver - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,1HR,0,9.5,,,,0.4,0.4,0.3,0.4,0.4,0.5,0.5,0.6,0.5,,
100119,Metro Vancouver - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,1HR,0,7.8,0.1,0.2,0.2,0.2,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.318012227
100121,Metro Vancouver - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,1HR,0,11.8,0.3,0.2,0.3,0.3,0.5,0.4,0.5,0.4,0.3,0.4,0.3,,0.3,0.359681692
100128,Metro Vancouver - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,1HR,0,1.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.144083113
100132,Metro Vancouver - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,1HR,0,6.5,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.2,0.3,0.308450808
100134,Metro Vancouver - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,1HR,0,12.7,0.3,0.2,0.3,0.3,0.4,0.2,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0.346307269
100136,Metro Vancouver - Burnaby,BC,Grosvenor Cresent,49.287869,-122.98563,200,1HR,0,52.3,0.2,0.1,0.1,0.3,0.4,0.5,0.5,1.1,0.7,0.9,1.3,0.3,0.5,2.372616855
100137,Metro Vancouver - Burnaby,BC,Eton And Madison Ave. Burnaby,49.287483,-123.007975,70,1HR,0,18.8,0.9,0.2,0.2,0.6,0.6,0.4,0.5,0.7,0.7,1,1,0.9,0.7,1.037942452
100140,Metro Vancouver - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,1HR,0,3.9,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.149260847
100141,Metro Vancouver - Vancouver,BC,1290 East 11th Ave.,49.260267,-123.077776,30,1HR,0,6.7,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.297851758
100144,Metro Vancouver - Vancouver,BC,2325 Franklin Street,49.28229,-123.05761,156,1HR,0,10.5,,,,0.5,0.9,0.7,0.6,0.6,0.5,0.7,0.5,0.6,,
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,1HR,0,51.4,1.3,0.9,1.8,0.7,1.5,0.9,1.4,1.4,1.3,0.8,0.7,2.6,1.3,2.609536179
100211,Prince George,BC,775 E Highway 16,53.908008,-122.713344,616,1HR,0,100.2,2.7,2,6,1.7,3,1.8,3,2.6,,2.2,1.7,2.5,2.6,5.578941738
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,1HR,0,9.6,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.3,0.2,0.2,0.383437141
100401,Kamloops,BC,317 Seymour St.,50.67477,-120.334016,381,1HR,0,8.9,0.3,0.3,0.2,0.2,0.3,0.4,0.4,0.5,0.3,0.4,0.3,0.2,0.3,0.391324973
100703,Kelowna,BC,1450 Klo Road,49.862119,-119.467461,350,1HR,0,2.8,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.3,0.179836062
101003,Abbotsford,BC,32995 Bevan Ave.,49.042579,-122.309821,58,1HR,0,1.7,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.115531157
101005,Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,1HR,0,2.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0,0.2,0.143216022
101101,Metro Vancouver - Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,1HR,0,3.5,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.102226588
101202,Metro Vancouver - Pitt Meadows,BC,18477 Dewdny Trunk,49.245233,-122.70889,5,1HR,0,12.9,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.237799073
101301,Metro Vancouver - Langley,BC,23752 52nd Avenue,49.095613,-122.567104,88,1HR,0,1.5,0.1,0.1,0.1,0,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.106248313
101603,Squamish,BC,38370 Buckley Avenue,49.70516,-123.15133,6,1HR,0,9.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.263908331
101706,Quesnel,BC,322 Johnston Ave,52.96936,-122.4934,505,1HR,0,19.6,0.3,0.3,0.3,0.3,0.3,0.7,0.8,0.6,0.4,0.4,0.2,0.3,0.4,0.669483107
102201,Trail,BC,1875 Columbia Ave.,49.096218,-117.697828,422,1HR,0,123.6,3.3,3,5.4,3.9,3.7,3.7,4.4,3.6,3.6,3.4,4.2,2.5,3.7,7.921202968
102210,Trail,BC,8995 Highway 22a,49.046405,-117.60711,0,1HR,0,69,3,2.3,2,2.1,1.9,1.6,1.4,2,1.4,2,1.6,1.6,1.9,3.751020555
102225,Trail,BC,100 Bingay Road,49.09729,-117.74366,600,1HR,0,209.4,7,9.3,2.4,4.3,3.3,5.5,4.9,3.4,5.8,4.3,5.7,3.9,4.9,14.35535829
102230,Trail,BC,S End,49.157855,-117.73312,0,1HR,0,155.9,6.7,8.4,2,2.2,1.2,1.7,1.8,1.9,2.5,2.2,4.5,4.2,3.3,6.396295505
102503,Terrace,BC,3411 Munroe Street,54.52167,-128.6075,81,1HR,0,15.9,0.2,0.2,0.3,0.5,0.5,0.7,0.7,0.9,0.7,0.3,0.5,0.4,0.5,0.713867288
103502,Castlegar,BC,801 9th Avenue,49.317698,-117.661527,407,1HR,0,43.5,1.9,2.2,0.5,0.6,0.2,0.3,0.5,0.6,0.3,0.1,0.4,0.6,0.7,1.871361096
103901,Kitimat,BC,651 Columbia Ave W,54.05389,-128.671436,18,1HR,0,39.9,0.2,0.4,0.4,1,0.7,0.7,0.7,0.8,0.7,0.7,0.6,0.3,0.6,1.866807015
103904,Kitimat,BC,1332 Lahakas Blvd North,54.066909,-128.639131,94,1HR,0,38.7,0.1,0.3,0.3,,0.5,0.6,0.6,0.7,0.7,0.5,0.3,0.3,0.4,1.299166251
103905,Kitimat,BC,347 Haisla Avenue,53.973228,-128.650768,5,1HR,0,40.3,0.2,0.4,0.3,0.5,0.4,0.3,0.5,0.5,0.3,0.5,0.3,0.4,0.4,1.326212016
104301,Taylor,BC,Mcmahon Complex,56.150186,-120.686985,474,1HR,0,35.2,0.6,0.4,0.8,0.9,1.2,0.7,0.8,0.8,0.3,0.5,0.4,0.2,0.6,1.874547279
104302,Taylor,BC,Pingle Creek Road,56.105871,-120.662779,689,1HR,0,30.4,0.6,0.3,0.6,0.4,0.5,0.3,0.6,0.5,0.3,0.4,0.3,0.3,0.4,0.770761816
104303,Bessborough,BC,237 Road,55.7919,-120.4836,665,1HR,0,88.4,0.6,0.5,0.6,0.4,0.4,0.4,0.6,0.4,0.3,0.7,0.3,0.3,0.5,1.444539292
