"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-01","2023","01","01","","11.3","","0.2","","5.8","","12.2","","0.0","","9.2","","0.0","T","9.2","","","","32","","50",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-02","2023","01","02","","1.6","","-1.6","","0.0","","18.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","30","","34",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-03","2023","01","03","","5.2","","-1.4","","1.9","","16.1","","0.0","","0.5","","0.0","","0.5","","","","20","","39",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-04","2023","01","04","","6.8","","-1.5","","2.7","","15.3","","0.0","","3.0","","0.0","","3.0","","","","14","","34",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-05","2023","01","05","","-1.5","","-3.3","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","2","","37",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-06","2023","01","06","","-0.6","","-2.5","","-1.6","","19.6","","0.0","","0.0","","0.4","","0.4","","0","T","9","","35",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-07","2023","01","07","","0.7","","-3.2","","-1.3","","19.3","","0.0","","0.0","","3.2","","3.2","","3","","","M","","M"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-08","2023","01","08","","-0.1","","-9.9","","-5.0","","23.0","","0.0","","0.0","","1.2","","1.2","","3","","34","","50",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-09","2023","01","09","","3.0","","-6.7","","-1.9","","19.9","","0.0","","2.8","","0.0","T","2.8","","0","T","24","","39",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-10","2023","01","10","","1.1","","-8.3","","-3.6","","21.6","","0.0","","1.9","","0.0","T","1.9","","0","T","30","","56",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-11","2023","01","11","","-4.6","","-10.5","","-7.6","","25.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-12","2023","01","12","","-2.6","","-11.3","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","0","T","","M","","M"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-13","2023","01","13","","12.1","","-4.9","","3.6","","14.4","","0.0","","20.4","","0.0","T","20.4","","0","T","18","","76",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-14","2023","01","14","","12.8","","-1.8","","5.5","","12.5","","0.0","","36.6","","0.0","","36.6","","","","17","","60",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-15","2023","01","15","","0.8","","-2.2","","-0.7","","18.7","","0.0","","7.5","","0.0","T","7.5","","0","T","2","","63",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-16","2023","01","16","","7.5","","0.8","","4.2","","13.8","","0.0","","15.1","","0.0","","15.1","","0","T","2","","39",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-17","2023","01","17","","7.2","","0.6","","3.9","","14.1","","0.0","","1.0","","0.0","","1.0","","","","23","","32",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-18","2023","01","18","","6.4","","-0.6","","2.9","","15.1","","0.0","","0.0","","0.5","","0.5","","1","E","30","","31",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-19","2023","01","19","","1.8","","-2.4","","-0.3","","18.3","","0.0","","0.0","","0.0","T","0.0","T","1","","32","","48",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-20","2023","01","20","","-0.9","","-2.3","","-1.6","","19.6","","0.0","","0.0","","17.1","","7.9","","6","E","2","","45",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-21","2023","01","21","","-1.5","","-8.2","","-4.9","","22.9","","0.0","","0.0","","0.0","T","0.0","T","17","","35","","54",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-22","2023","01","22","","0.5","","-8.7","","-4.1","","22.1","","0.0","","0.0","","0.6","","0.5","","11","","","M","","M"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-23","2023","01","23","","8.4","","-1.2","","3.6","","14.4","","0.0","","38.3","","0.6","","38.9","","9","","33","","55",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-24","2023","01","24","","-1.2","","-3.9","","-2.6","","20.6","","0.0","","0.0","","0.0","T","0.0","T","1","","32","","71",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-25","2023","01","25","","-2.2","","-6.7","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","","12","","31",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-26","2023","01","26","","11.5","","-4.6","","3.5","","14.5","","0.0","","43.9","","0.0","","43.9","","1","","18","","98",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-27","2023","01","27","","3.8","","-5.7","","-1.0","","19.0","","0.0","","0.2","","0.0","T","0.2","","0","T","23","","53",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-28","2023","01","28","","3.5","","-6.9","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","","","22","","42",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-29","2023","01","29","","5.9","","-2.6","","1.7","","16.3","","0.0","","2.3","","0.0","","2.3","","","","17","","43",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-30","2023","01","30","","6.5","","-1.8","","2.4","","15.6","","0.0","","0.8","","0.2","","1.0","","0","T","23","","49",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-01-31","2023","01","31","","-1.5","","-10.8","","-6.2","","24.2","","0.0","","0.0","","11.6","","11.6","","0","T","30","","39",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-02-01","2023","02","01","","-8.7","","-16.3","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","12","","32","","32",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-02-02","2023","02","02","","-0.6","","-16.2","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","9","E","23","","35",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-02-03","2023","02","03","","1.1","","-25.6","","-12.3","","30.3","","0.0","","0.0","","0.2","","0.2","","8","","28","","69",""
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202251","2023-02-04","2023","02","04","","-15.5","","-26.0","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","8","E","29","","85",""
